,temp_norm,Location,forecast_day,latitude,longitude,name,State
172,7.785833333333326,US_ME,1,45.253783,-69.445469,Maine,ME
173,4.679444444444446,US_ME,2,45.253783,-69.445469,Maine,ME
174,5.426333333333339,US_ME,5,45.253783,-69.445469,Maine,ME
175,4.695666666666671,US_ME,6,45.253783,-69.445469,Maine,ME
176,2.8810000000000002,US_ME,7,45.253783,-69.445469,Maine,ME
177,6.716000000000001,US_ME,8,45.253783,-69.445469,Maine,ME
178,9.723666666666666,US_ME,9,45.253783,-69.445469,Maine,ME
179,4.204333333333338,US_ME,10,45.253783,-69.445469,Maine,ME
180,7.823666666666671,US_MD,0,39.045755,-76.641271,Maryland,MD
181,4.780000000000005,US_MD,1,39.045755,-76.641271,Maryland,MD
182,6.237777777777776,US_MD,2,39.045755,-76.641271,Maryland,MD
183,8.028333333333336,US_MD,5,39.045755,-76.641271,Maryland,MD
184,9.77366666666667,US_MD,6,39.045755,-76.641271,Maryland,MD
185,7.727666666666664,US_MD,7,39.045755,-76.641271,Maryland,MD
186,6.449333333333335,US_MD,8,39.045755,-76.641271,Maryland,MD
187,9.854000000000003,US_MD,9,39.045755,-76.641271,Maryland,MD
188,5.914333333333339,US_MD,10,39.045755,-76.641271,Maryland,MD
189,6.209333333333333,US_MA,0,42.407211,-71.382437,Massachusetts,MA
190,6.158333333333335,US_MA,1,42.407211,-71.382437,Massachusetts,MA
191,4.31055555555556,US_MA,2,42.407211,-71.382437,Massachusetts,MA
192,6.144666666666666,US_MA,5,42.407211,-71.382437,Massachusetts,MA
193,6.797666666666668,US_MA,6,42.407211,-71.382437,Massachusetts,MA
194,2.8410000000000046,US_MA,7,42.407211,-71.382437,Massachusetts,MA
195,4.86633333333333,US_MA,8,42.407211,-71.382437,Massachusetts,MA
196,7.596999999999998,US_MA,9,42.407211,-71.382437,Massachusetts,MA
197,3.745000000000001,US_MA,10,42.407211,-71.382437,Massachusetts,MA
198,9.282,US_MI,0,44.314844,-85.602364,Michigan,MI
199,5.698333333333331,US_MI,1,44.314844,-85.602364,Michigan,MI
200,7.035000000000004,US_MI,2,44.314844,-85.602364,Michigan,MI
201,11.320333333333334,US_MI,5,44.314844,-85.602364,Michigan,MI
202,8.692666666666664,US_MI,6,44.314844,-85.602364,Michigan,MI
203,9.639666666666667,US_MI,7,44.314844,-85.602364,Michigan,MI
204,12.690333333333331,US_MI,8,44.314844,-85.602364,Michigan,MI
205,13.877333333333329,US_MI,9,44.314844,-85.602364,Michigan,MI
206,9.755333333333333,US_MI,10,44.314844,-85.602364,Michigan,MI
207,6.783333333333328,US_MN,0,46.729553,-94.6859,Minnesota,MN
208,6.930833333333332,US_MN,1,46.729553,-94.6859,Minnesota,MN
209,11.023333333333333,US_MN,2,46.729553,-94.6859,Minnesota,MN
210,8.835,US_MN,5,46.729553,-94.6859,Minnesota,MN
211,7.948666666666664,US_MN,6,46.729553,-94.6859,Minnesota,MN
212,13.557333333333336,US_MN,7,46.729553,-94.6859,Minnesota,MN
213,15.52333333333334,US_MN,8,46.729553,-94.6859,Minnesota,MN
214,13.111666666666672,US_MN,9,46.729553,-94.6859,Minnesota,MN
215,10.089666666666671,US_MN,10,46.729553,-94.6859,Minnesota,MN
216,4.189999999999998,US_MS,0,32.354668,-89.398528,Mississippi,MS
217,3.210833333333337,US_MS,1,32.354668,-89.398528,Mississippi,MS
218,5.0305555555555515,US_MS,2,32.354668,-89.398528,Mississippi,MS
219,0.47399999999999665,US_MS,5,32.354668,-89.398528,Mississippi,MS
220,1.6860000000000035,US_MS,6,32.354668,-89.398528,Mississippi,MS
221,2.9063333333333325,US_MS,7,32.354668,-89.398528,Mississippi,MS
